X	A1: Sample 1	X	A2: Sample 2	X	A3: Sample 3	X	A4: Sample 4	X	A5: Sample 5	X	A6: Sample 6	X	A7: Sample 7	X	A8: Sample 8	X	A9: Sample 9	X	A10: Sample 10	X	A11: Sample 11	X	A12: Sample 12	X	A13: Sample 13	X	A14: Sample 14	X	A15: Sample 15	X	A16: Sample 16	X	A17: Sample 17	X	A18: Sample 18	X	A19: Sample 19	X	A20: Sample 20	X	A21: Sample 21	X	A22: Sample 22	X	A23: Sample 23	X	A24: Sample 24	X	B1: Sample 25	X	B2: Sample 26	X	B3: Sample 27	X	B4: Sample 28	X	B5: Sample 29	X	B6: Sample 30	X	B7: Sample 31	X	B8: Sample 32	X	B9: Sample 33	X	B10: Sample 34	X	B11: Sample 35	X	B12: Sample 36	X	B13: Sample 37	X	B14: Sample 38	X	B15: Sample 39	X	B16: Sample 40	X	B17: Sample 41	X	B18: Sample 42	X	B19: Sample 43	X	B20: Sample 44	X	B21: Sample 45	X	B22: Sample 46	X	B23: Sample 47	X	B24: Sample 48	X	C1: Sample 49	X	C2: Sample 50	X	C3: Sample 51	X	C4: Sample 52	X	C5: Sample 53	X	C6: Sample 54	X	C7: Sample 55	X	C8: Sample 56	X	C9: Sample 57	X	C10: Sample 58	X	C11: Sample 59	X	C12: Sample 60	X	C13: Sample 61	X	C14: Sample 62	X	C15: Sample 63	X	C16: Sample 64	X	C17: Sample 65	X	C18: Sample 66	X	C19: Sample 67	X	C20: Sample 68	X	C21: Sample 69	X	C22: Sample 70	X	C23: Sample 71	X	C24: Sample 72	X	D1: Sample 73	X	D2: Sample 74	X	D3: Sample 75	X	D4: Sample 76	X	D5: Sample 77	X	D6: Sample 78	X	D7: Sample 79	X	D8: Sample 80	X	D9: Sample 81	X	D10: Sample 82	X	D11: Sample 83	X	D12: Sample 84	X	D13: Sample 85	X	D14: Sample 86	X	D15: Sample 87	X	D16: Sample 88	X	D17: Sample 89	X	D18: Sample 90	X	D19: Sample 91	X	D20: Sample 92	X	D21: Sample 93	X	D22: Sample 94	X	D23: Sample 95	X	D24: Sample 96	X	E1: Sample 97	X	E2: Sample 98	X	E3: Sample 99	X	E4: Sample 100	X	E5: Sample 101	X	E6: Sample 102	X	E7: Sample 103	X	E8: Sample 104	X	E9: Sample 105	X	E10: Sample 106	X	E11: Sample 107	X	E12: Sample 108	X	E13: Sample 109	X	E14: Sample 110	X	E15: Sample 111	X	E16: Sample 112	X	E17: Sample 113	X	E18: Sample 114	X	E19: Sample 115	X	E20: Sample 116	X	E21: Sample 117	X	E22: Sample 118	X	E23: Sample 119	X	E24: Sample 120	X	F1: Sample 121	X	F2: Sample 122	X	F3: Sample 123	X	F4: Sample 124	X	F5: Sample 125	X	F6: Sample 126	X	F7: Sample 127	X	F8: Sample 128	X	F9: Sample 129	X	F10: Sample 130	X	F11: Sample 131	X	F12: Sample 132	X	F13: Sample 133	X	F14: Sample 134	X	F15: Sample 135	X	F16: Sample 136	X	F17: Sample 137	X	F18: Sample 138	X	F19: Sample 139	X	F20: Sample 140	X	F21: Sample 141	X	F22: Sample 142	X	F23: Sample 143	X	F24: Sample 144	X	G1: Sample 145	X	G2: Sample 146	X	G3: Sample 147	X	G4: Sample 148	X	G5: Sample 149	X	G6: Sample 150	X	G7: Sample 151	X	G8: Sample 152	X	G9: Sample 153	X	G10: Sample 154	X	G11: Sample 155	X	G12: Sample 156	X	G13: Sample 157	X	G14: Sample 158	X	G15: Sample 159	X	G16: Sample 160	X	G17: Sample 161	X	G18: Sample 162	X	G19: Sample 163	X	G20: Sample 164	X	G21: Sample 165	X	G22: Sample 166	X	G23: Sample 167	X	G24: Sample 168	X	H1: Sample 169	X	H2: Sample 170	X	H3: Sample 171	X	H4: Sample 172	X	H5: Sample 173	X	H6: Sample 174	X	H7: Sample 175	X	H8: Sample 176	X	H9: Sample 177	X	H10: Sample 178	X	H11: Sample 179	X	H12: Sample 180	X	H13: Sample 181	X	H14: Sample 182	X	H15: Sample 183	X	H16: Sample 184	X	H17: Sample 185	X	H18: Sample 186	X	H19: Sample 187	X	H20: Sample 188	X	H21: Sample 189	X	H22: Sample 190	X	H23: Sample 191	X	H24: Sample 192	X	I1: Sample 193	X	I2: Sample 194	X	I3: Sample 195	X	I4: Sample 196	X	I5: Sample 197	X	I6: Sample 198	X	I7: Sample 199	X	I8: Sample 200	X	I9: Sample 201	X	I10: Sample 202	X	I11: Sample 203	X	I12: Sample 204	X	I13: Sample 205	X	I14: Sample 206	X	I15: Sample 207	X	I16: Sample 208	X	I17: Sample 209	X	I18: Sample 210	X	I19: Sample 211	X	I20: Sample 212	X	I21: Sample 213	X	I22: Sample 214	X	I23: Sample 215	X	I24: Sample 216	X	J1: Sample 217	X	J2: Sample 218	X	J3: Sample 219	X	J4: Sample 220	X	J5: Sample 221	X	J6: Sample 222	X	J7: Sample 223	X	J8: Sample 224	X	J9: Sample 225	X	J10: Sample 226	X	J11: Sample 227	X	J12: Sample 228	X	J13: Sample 229	X	J14: Sample 230	X	J15: Sample 231	X	J16: Sample 232	X	J17: Sample 233	X	J18: Sample 234	X	J19: Sample 235	X	J20: Sample 236	X	J21: Sample 237	X	J22: Sample 238	X	J23: Sample 239	X	J24: Sample 240	X	K1: Sample 241	X	K2: Sample 242	X	K3: Sample 243	X	K4: Sample 244	X	K5: Sample 245	X	K6: Sample 246	X	K7: Sample 247	X	K8: Sample 248	X	K9: Sample 249	X	K10: Sample 250	X	K11: Sample 251	X	K12: Sample 252	X	K13: Sample 253	X	K14: Sample 254	X	K15: Sample 255	X	K16: Sample 256	X	K17: Sample 257	X	K18: Sample 258	X	K19: Sample 259	X	K20: Sample 260	X	K21: Sample 261	X	K22: Sample 262	X	K23: Sample 263	X	K24: Sample 264	X	L1: Sample 265	X	L2: Sample 266	X	L3: Sample 267	X	L4: Sample 268	X	L5: Sample 269	X	L6: Sample 270	X	L7: Sample 271	X	L8: Sample 272	X	L9: Sample 273	X	L10: Sample 274	X	L11: Sample 275	X	L12: Sample 276	X	L13: Sample 277	X	L14: Sample 278	X	L15: Sample 279	X	L16: Sample 280	X	L17: Sample 281	X	L18: Sample 282	X	L19: Sample 283	X	L20: Sample 284	X	L21: Sample 285	X	L22: Sample 286	X	L23: Sample 287	X	L24: Sample 288	X	M1: Sample 289	X	M2: Sample 290	X	M3: Sample 291	X	M4: Sample 292	X	M5: Sample 293	X	M6: Sample 294	X	M7: Sample 295	X	M8: Sample 296	X	M9: Sample 297	X	M10: Sample 298	X	M11: Sample 299	X	M12: Sample 300	X	M13: Sample 301	X	M14: Sample 302	X	M15: Sample 303	X	M16: Sample 304	X	M17: Sample 305	X	M18: Sample 306	X	M19: Sample 307	X	M20: Sample 308	X	M21: Sample 309	X	M22: Sample 310	X	M23: Sample 311	X	M24: Sample 312	X	N1: Sample 313	X	N2: Sample 314	X	N3: Sample 315	X	N4: Sample 316	X	N5: Sample 317	X	N6: Sample 318	X	N7: Sample 319	X	N8: Sample 320	X	N9: Sample 321	X	N10: Sample 322	X	N11: Sample 323	X	N12: Sample 324	X	N13: Sample 325	X	N14: Sample 326	X	N15: Sample 327	X	N16: Sample 328	X	N17: Sample 329	X	N18: Sample 330	X	N19: Sample 331	X	N20: Sample 332	X	N21: Sample 333	X	N22: Sample 334	X	N23: Sample 335	X	N24: Sample 336	X	O1: Sample 337	X	O2: Sample 338	X	O3: Sample 339	X	O4: Sample 340	X	O5: Sample 341	X	O6: Sample 342	X	O7: Sample 343	X	O8: Sample 344	X	O9: Sample 345	X	O10: Sample 346	X	O11: Sample 347	X	O12: Sample 348	X	O13: Sample 349	X	O14: Sample 350	X	O15: Sample 351	X	O16: Sample 352	X	O17: Sample 353	X	O18: Sample 354	X	O19: Sample 355	X	O20: Sample 356	X	O21: Sample 357	X	O22: Sample 358	X	O23: Sample 359	X	O24: Sample 360	X	P1: Sample 361	X	P2: Sample 362	X	P3: Sample 363	X	P4: Sample 364	X	P5: Sample 365	X	P6: Sample 366	X	P7: Sample 367	X	P8: Sample 368	X	P9: Sample 369	X	P10: Sample 370	X	P11: Sample 371	X	P12: Sample 372	X	P13: Sample 373	X	P14: Sample 374	X	P15: Sample 375	X	P16: Sample 376	X	P17: Sample 377	X	P18: Sample 378	X	P19: Sample 379	X	P20: Sample 380	X	P21: Sample 381	X	P22: Sample 382	X	P23: Sample 383	X	P24: Sample 384
19.9	3.53678504903085	19.9	3.80657741668451	19.9	4.58706867792579	19.9	3.8801531704367	19.9	22.137410762232	19.9	20.0194754896713	19.9	47.5740167913999	19.9	4.20438189091453	19.9	4.65475209170269	19.9	4.86355626790703	19.9	5.11786850620522	19.9	5.28551093879577	19.9	7.57496166344637	19.9	4.65336770877942	19.9	5.14624951780592	19.9	6.90560206498022	19.9	4.79727947480355	19.9	5.05226282848675	19.9	8.09851530424535	19.9	4.93247105560994	19.9	5.18253356028318	19.9	5.26666096052636	19.9	5.16069874489342	19.9	4.34115401151488	19.9	3.69471954200909	19.9	4.22963202643868	19.9	29.0000840122286	19.9	73.3017528073467	19.9	29.0521668145112	19.9	35.54970815575	19.9	105.478277050451	19.9	87.5272269719401	19.9	108.455708668108	19.9	109.235673525293	19.9	33.9113634876694	19.9	82.8845317236973	19.9	9.42211482251859	19.9	30.7168409787648	19.9	25.7133976457033	19.9	70.2969030394796	19.9	19.4347315262314	19.9	23.5121020093261	19.9	147.018999721305	19.9	122.639458175293	19.9	34.865311191491	19.9	76.2875484743124	19.9	192.313550205963	19.9	87.8100221172016	19.9	3.99761429433551	19.9	4.30881401657473	19.9	6.57586402488037	19.9	6.91593033824959	19.9	8.85333955512392	19.9	22.1132891095511	19.9	5.00863468604704	19.9	5.05932646727198	19.9	4.51908986716934	19.9	4.40825725234767	19.9	4.85799649846378	19.9	4.69499843658659	19.9	4.92835209323212	19.9	4.52628129004123	19.9	5.25758165223908	19.9	4.3400265243918	19.9	4.77799204347904	19.9	5.7165203568746	19.9	5.63002015550016	19.9	6.02240957161623	19.9	7.31001048719021	19.9	5.99154423822682	19.9	5.32773080102845	19.9	4.37910953622701	19.9	3.95716183537937	19.9	4.15708916639477	19.9	24.8522988549696	19.9	56.6938734586783	19.9	63.9252605547399	19.9	118.040622408472	19.9	36.1039020971831	19.9	67.5225133654853	19.9	48.2420998766263	19.9	37.0455931497002	19.9	57.7334584064059	19.9	69.863475349049	19.9	57.5732457057112	19.9	102.67433971274	19.9	50.1283708977392	19.9	105.003199049717	19.9	19.8875598281775	19.9	72.9488642736245	19.9	19.9394129510108	19.9	74.487238638063	19.9	41.5716829295648	19.9	116.451559249969	19.9	24.0129253504085	19.9	92.2244929952282	19.9	3.7744219618799	19.9	4.27237663319348	19.9	5.03332887781754	19.9	6.47373168087334	19.9	4.5640894481703	19.9	4.16282650593247	19.9	5.04397710916364	19.9	5.11575757947493	19.9	4.28220339541104	19.9	3.70189304191817	19.9	4.509654422973	19.9	6.08336357667353	19.9	5.94441547562605	19.9	8.08169559937361	19.9	4.92656311601887	19.9	4.75794985627642	19.9	5.23807217531982	19.9	4.63213895505781	19.9	10.9500825837021	19.9	5.87019250377258	19.9	5.32118327719065	19.9	6.11584795103627	19.9	4.9312765233297	19.9	6.25901591410403	19.9	3.84786362531778	19.9	3.88170782150662	19.9	22.6843638266922	19.9	102.916913074215	19.9	54.7549699977568	19.9	133.845542402491	19.9	39.5538626719755	19.9	69.3799111573338	19.9	23.2122043746686	19.9	60.5907026183776	19.9	27.5933836811928	19.9	80.8969255985154	19.9	119.726835991136	19.9	103.179060966325	19.9	77.0470041515423	19.9	97.5587703243743	19.9	16.8140916653072	19.9	56.4027142641081	19.9	38.5535807902375	19.9	23.7872606448061	19.9	38.9430003050355	19.9	55.5392788500754	19.9	100.254957464959	19.9	76.5785164906127	19.9	4.28727293863093	19.9	3.82381134114105	19.9	4.55095888647579	19.9	3.90488088478578	19.9	4.26971440940359	19.9	4.45957335011029	19.9	4.08251138625913	19.9	3.81655154548513	19.9	5.13211991688843	19.9	4.05151760496962	19.9	4.97641218608528	19.9	4.62851055081009	19.9	6.96196978299992	19.9	6.05103718990885	19.9	12.2887347354773	19.9	63.6972273627935	19.9	7.11414303915671	19.9	7.86204172444499	19.9	7.06573245280871	19.9	4.83573651056748	19.9	7.28977811743784	19.9	5.69409341989885	19.9	5.04574650388049	19.9	5.07462769890612	19.9	3.79998276209266	19.9	4.37330515153215	19.9	42.7447554490055	19.9	55.8832138681567	19.9	14.2472923846473	19.9	63.2960875579482	19.9	6.92744086325061	19.9	24.9442396712753	19.9	11.7815533892933	19.9	54.3066304022731	19.9	70.0498051256169	19.9	62.7097438041247	19.9	25.1778966906617	19.9	176.839910290659	19.9	6.60710706811554	19.9	19.1362743667326	19.9	29.6064404135568	19.9	115.606508812893	19.9	17.6050917570727	19.9	37.9784103441889	19.9	101.309613632965	19.9	23.6094144039656	19.9	20.1889138695162	19.9	183.589490972987	19.9	4.22012422657769	19.9	3.85571819781343	19.9	4.88978984303839	19.9	4.44014917321771	19.9	4.63918433897352	19.9	4.42370751009846	19.9	51.3616778484713	19.9	4.23802793879236	19.9	4.50654512083316	19.9	6.17940941527489	19.9	4.20912151885613	19.9	4.37235390687664	19.9	4.62395911397794	19.9	4.58321092613551	19.9	4.88152005523778	19.9	5.62914259413618	19.9	5.11304225061007	19.9	6.0632978240939	19.9	5.13256234854433	19.9	5.25445807811034	19.9	7.67082428953906	19.9	11.1857595873778	19.9	12.607106298092	19.9	10.5141124878071	19.9	4.06736581887601	19.9	4.28716639657426	19.9	28.4264005082793	19.9	54.099871103362	19.9	90.8506434635725	19.9	63.7270936569599	19.9	66.9166003915331	19.9	76.8940190515519	19.9	31.123920586246	19.9	119.81727393382	19.9	38.8495088205405	19.9	39.8380544807088	19.9	46.212535431706	19.9	40.5454963922536	19.9	20.2191107427743	19.9	51.488710498321	19.9	33.9998259215642	19.9	32.1435406810365	19.9	141.241008248705	19.9	101.964441691477	19.9	7.3584994035238	19.9	18.1612758111906	19.9	49.2678615733377	19.9	76.5978201853664	19.9	3.90488354003953	19.9	4.26855041254146	19.9	5.22535848846388	19.9	8.49444948411606	19.9	4.84070614986507	19.9	6.01261168528318	19.9	5.1520452729261	19.9	4.07728086828072	19.9	4.24766385464674	19.9	4.3645779962733	19.9	4.13447370640286	19.9	3.79688640431485	19.9	6.05019481065704	19.9	4.68147091445665	19.9	7.50721883836685	19.9	5.27931258082592	19.9	4.29261929205412	19.9	4.60611348543901	19.9	6.77466088161222	19.9	7.02051945578769	19.9	5.1547184496377	19.9	4.98134066894976	19.9	6.60305315945457	19.9	4.89098603485222	19.9	3.92074436640123	19.9	3.93126979226144	19.9	19.9670860055807	19.9	99.1664521221638	19.9	36.2337599370216	19.9	141.35060650244	19.9	55.8198595137105	19.9	99.0785101180037	19.9	61.5569388365485	19.9	82.5586046365404	19.9	7.1972962931808	19.9	15.5467669311724	19.9	74.4798304801039	19.9	65.9075986564841	19.9	43.7059174772625	19.9	59.8483042912299	19.9	83.7392525949264	19.9	122.303706649265	19.9	8.21367100407677	19.9	64.7538537290808	19.9	80.8112564915644	19.9	49.4261253177808	19.9	8.89781439160277	19.9	27.8038736116209	19.9	4.18216870186556	19.9	3.89316424571251	19.9	5.48191607571339	19.9	5.32543732560293	19.9	4.34769025052425	19.9	8.64599477276126	19.9	4.00420297460643	19.9	4.49052730259357	19.9	1.71356385794987	19.9	2.51931803312397	19.9	26.9691308695977	19.9	22.0379409739216	19.9	5.13404763111006	19.9	9.99963184906773	19.9	6.66742248464626	19.9	6.47738265477793	19.9	4.98727516107831	19.9	5.00602523542542	19.9	4.59825526196946	19.9	4.7950211814902	19.9	5.06014727258708	19.9	5.23956675127367	19.9	12.4503547206588	19.9	4.82717796392169	19.9	4.42384857045387	19.9	4.36612733683572	19.9	35.8823636559063	19.9	52.9783609564691	19.9	36.6703792424582	19.9	68.3352706064685	19.9	23.1241428840899	19.9	27.1744430552157	19.9	1.93500521651151	19.9	4.3475216419112	19.9	13.8109837438993	19.9	109.011039058145	19.9	24.7902057460541	19.9	72.4969135330424	19.9	56.6341196283155	19.9	72.8739861179086	19.9	14.1151935106448	19.9	19.6858481666429	19.9	128.698779093084	19.9	154.794920945661	19.9	42.5421410011964	19.9	234.781317549655	19.9	42.4233476037291	19.9	107.881749017769	19.9	4.28939183112246	19.9	3.84306823704746	19.9	7.83075022282889	19.9	17.234843174341	19.9	4.01237484992506	19.9	13.5864023818263	19.9	6.6882682180146	19.9	6.38264652008816	19.9	3.96544124847482	19.9	4.59686623235212	19.9	4.59427072181268	19.9	15.7802513590651	19.9	4.31967300868714	19.9	6.85888353908364	19.9	5.79027865932202	19.9	8.83003306534388	19.9	5.75831139562686	19.9	6.44773077235171	19.9	12.5108188313995	19.9	14.9838597745626	19.9	7.22740288781149	19.9	24.4970338691423	19.9	5.56674147578579	19.9	4.69246067781618	19.9	3.94354569415555	19.9	4.67749467196783	19.9	75.0162820159876	19.9	124.436268387101	19.9	18.5882658389072	19.9	84.6027782875865	19.9	31.2013265435309	19.9	99.7989760491863	19.9	24.4096255709858	19.9	63.9368055980396	19.9	45.2919377149693	19.9	94.6975963368544	19.9	48.3445023927023	19.9	48.1156195195563	19.9	61.1945498049132	19.9	64.8571590314314	19.9	59.7863572212706	19.9	28.6255232974088	19.9	19.8765962854487	19.9	148.004236935302	19.9	95.8508261450304	19.9	120.044213161222	19.9	13.8677889149741	19.9	24.9738908898881
19.97	3.54571508524765	19.97	3.80418806572353	19.97	4.5952893750501	19.97	3.89987608385233	19.97	22.1567010885736	19.97	20.0069094630906	19.97	47.5441550520222	19.97	4.22379912606976	19.97	4.68490034708494	19.97	4.89356815180081	19.97	5.13670207220525	19.97	5.29322092037948	19.97	7.60331242391635	19.97	4.63940061634973	19.97	5.17620005237969	19.97	6.87911268845988	19.97	4.78317030543509	19.97	5.06021308824294	19.97	8.09343194636069	19.97	4.92937499235767	19.97	5.16807012498692	19.97	5.28584792869909	19.97	5.14617371956145	19.97	4.33842911211741	19.97	3.71464376506388	19.97	4.21588281243631	19.97	28.9597394160512	19.97	73.2225934130581	19.97	29.0449620184652	19.97	35.5604443828529	19.97	105.36805167778	19.97	87.5602587166727	19.97	108.299713446562	19.97	109.353909289949	19.97	33.9340343303688	19.97	83.0633573845974	19.97	9.44920132654728	19.97	30.6535187371269	19.97	25.587016979221	19.97	70.2748562137923	19.97	19.4114723867305	19.97	23.4751756292525	19.97	147.326665994142	19.97	122.81867712613	19.97	34.8657697839564	19.97	76.2620757317617	19.97	192.755100151896	19.97	87.7661876878315	19.97	4.00620266425237	19.97	4.31717918684242	19.97	6.58278131292186	19.97	6.93363594203445	19.97	8.91381094525272	19.97	22.1103973209555	19.97	5.03842149950681	19.97	5.08905426273501	19.97	4.56010015688431	19.97	4.39453125	19.97	4.88782479428119	19.97	4.65916320607069	19.97	4.90331975259313	19.97	4.56735705413029	19.97	5.32023476847389	19.97	4.35931881294733	19.97	4.79704823412484	19.97	5.73503255356934	19.97	5.63756165662634	19.97	6.06304709535387	19.97	7.37224005185067	19.97	6.0436400863006	19.97	5.34680513582884	19.97	4.41011178649502	19.97	3.99898822439955	19.97	4.15447980267842	19.97	24.9248886257663	19.97	56.6362837315497	19.97	63.8631742149118	19.97	118.131020033776	19.97	36.0702860278154	19.97	67.7537255937921	19.97	48.2993181682318	19.97	37.0770118520662	19.97	57.6753541286248	19.97	69.8196227371908	19.97	57.6137059937611	19.97	102.653697461523	19.97	50.2833043858827	19.97	105.047084399863	19.97	19.8860757221663	19.97	72.8920573001582	19.97	19.9489882912699	19.97	74.5290763937573	19.97	41.5789072350115	19.97	116.389608824752	19.97	24.064916780962	19.97	92.2787876410265	19.97	3.77205279457958	19.97	4.21453080982298	19.97	5.01916242793282	19.97	6.43671527592381	19.97	4.5831538579717	19.97	4.20400535670069	19.97	5.07361469805321	19.97	5.14531926452416	19.97	4.27951549873171	19.97	3.6559168978684	19.97	4.53956072954793	19.97	6.12320391428294	19.97	5.91884387648057	19.97	8.04383574058261	19.97	4.9344115006209	19.97	4.70018268673271	19.97	5.21283547549988	19.97	4.64022720872275	19.97	10.9101482839316	19.97	5.88860359820463	19.97	5.25137020356707	19.97	6.14534743500452	19.97	4.93933091935456	19.97	6.25508719177631	19.97	3.84544835941236	19.97	3.91233334836325	19.97	22.5711781213317	19.97	102.863277768494	19.97	54.7096521448796	19.97	133.925541790303	19.97	39.56179363635	19.97	69.3472736239729	19.97	23.1758324323875	19.97	60.6725329622217	19.97	27.6632259619826	19.97	81.0531961840654	19.97	119.553565605843	19.97	103.365240913439	19.97	77.042331167327	19.97	97.760005254527	19.97	16.7487675892488	19.97	56.4770578928634	19.97	38.4083934402648	19.97	23.7833552710684	19.97	38.7637671281615	19.97	55.493325400594	19.97	100.225410546009	19.97	76.6197739619337	19.97	4.30666733335388	19.97	3.83242389066474	19.97	4.52613059367663	19.97	3.94627737079536	19.97	4.21232866425135	19.97	4.46769761124941	19.97	4.06903960612446	19.97	3.80325864685146	19.97	5.13978786227195	19.97	4.02720580592963	19.97	4.98417090200392	19.97	4.61472159318056	19.97	6.93582382457556	19.97	6.03634338524854	19.97	12.313741273732	19.97	63.7992121521211	19.97	7.13155373382204	19.97	7.87902343771229	19.97	7.11620671298938	19.97	4.84370957260095	19.97	7.3072789135272	19.97	5.71266082435954	19.97	5.06479317952973	19.97	5.07144240533615	19.97	3.78655796491355	19.97	4.3925778782164	19.97	42.7838135561701	19.97	56.001535089507	19.97	14.3148988533277	19.97	63.3000299664281	19.97	6.93399483968598	19.97	24.9285824189709	19.97	11.7523948304897	19.97	54.2181600545221	19.97	70.1906897390331	19.97	62.5290143210485	19.97	25.2164860019673	19.97	176.500308410504	19.97	6.57027164006626	19.97	19.058806684441	19.97	29.6534136126215	19.97	115.522989744332	19.97	17.5391968776493	19.97	38.0205425001902	19.97	101.356263212741	19.97	23.7604415466991	19.97	20.1429655062552	19.97	183.919483120299	19.97	4.30579927868286	19.97	3.88632620486439	19.97	4.94162759896564	19.97	4.44831846486039	19.97	4.62533793166007	19.97	4.41001493056688	19.97	51.4166408101142	19.97	4.27891910503721	19.97	4.51459478727657	19.97	6.1864030707904	19.97	4.1956100706007	19.97	4.36960942361372	19.97	4.61018362758854	19.97	4.54769530071807	19.97	4.83489833672738	19.97	5.61470697456938	19.97	5.09891432889891	19.97	6.0923048830163	19.97	5.10742040225918	19.97	5.26214575727091	19.97	7.67702376561073	19.97	11.1676928406306	19.97	12.6102743218875	19.97	10.5297512699431	19.97	4.08690421769196	19.97	4.2624469632859	19.97	28.3206733878418	19.97	54.1974302323133	19.97	90.7389322916667	19.97	63.8071941420346	19.97	66.896404682473	19.97	77.0635386352088	19.97	31.1370208768097	19.97	119.926904078219	19.97	38.9555551338121	19.97	39.7695721576983	19.97	46.2922510502261	19.97	40.4439017045115	19.97	20.2826291010445	19.97	51.4781934158433	19.97	33.9348250993163	19.97	32.1342999310832	19.97	140.812725363843	19.97	101.900439620832	19.97	7.37589802162983	19.97	18.1829969051957	19.97	49.1815668765081	19.97	76.6386356588436	19.97	3.92454283418129	19.97	4.28791675540262	19.97	5.20009096018838	19.97	8.50008487763609	19.97	4.84861240641541	19.97	6.0088376284506	19.97	5.14881138511131	19.97	4.05293166919883	19.97	4.27765168551181	19.97	4.35096067706635	19.97	4.13187853818686	19.97	3.7945031363064	19.97	6.07902168952912	19.97	4.71117318098941	19.97	7.5351736150738	19.97	5.21059385782055	19.97	4.30084071953988	19.97	4.60322227360274	19.97	6.77040849404306	19.97	7.005132865317	19.97	5.07443067607794	19.97	5.02236663432262	19.97	6.58783639629459	19.97	4.876807100757	19.97	3.90721491059917	19.97	3.92880217313072	19.97	19.9325400318023	19.97	99.3128207231479	19.97	36.2877129917585	19.97	141.447792436334	19.97	55.8721727197323	19.97	99.0817463608919	19.97	61.6054545692307	19.97	82.5176684318753	19.97	7.21454135252441	19.97	15.5043666048997	19.97	74.3895560926699	19.97	65.757363046036	19.97	43.7002723089825	19.97	59.756206888763	19.97	83.7740569958235	19.97	122.380071026124	19.97	8.21947467870792	19.97	64.7132083761304	19.97	81.0027621081692	19.97	49.5386282457828	19.97	8.92545090494537	19.97	27.8419715871728	19.97	4.24606139481283	19.97	3.86861417455355	19.97	5.53359079814974	19.97	5.34408686757165	19.97	4.35593349923984	19.97	8.65151912128141	19.97	3.97982236007147	19.97	4.48770864306002	19.97	1.72339584054048	19.97	2.55043451373802	19.97	27.0066727949668	19.97	22.0132163284001	19.97	5.10903809527813	19.97	10.0151510799632	19.97	6.5868990166613	19.97	6.50606544726486	19.97	4.99507482298239	19.97	5.02477741817781	19.97	4.58440170729245	19.97	4.80300222011832	19.97	5.07900579188897	19.97	5.28046612241808	19.97	12.4646985351011	19.97	4.87972571483815	19.97	4.40996351731735	19.97	4.39661066716953	19.97	35.8598406514594	19.97	52.9340892702355	19.97	36.6033943242278	19.97	68.3911119013847	19.97	23.1205820959551	19.97	27.0698891997902	19.97	1.93379063289283	19.97	4.34479274561517	19.97	13.7586698527544	19.97	108.986249493908	19.97	24.7637362828654	19.97	72.5823677672982	19.97	56.5767319304731	19.97	72.6752220861321	19.97	14.0187850719296	19.97	19.6406109572172	19.97	128.9583664501	19.97	154.741775408542	19.97	42.5926385291332	19.97	234.987787555432	19.97	42.4189002227485	19.97	107.891910185291	19.97	4.29783354199019	19.97	3.81845574001453	19.97	7.75942096118953	19.97	17.2902705083644	19.97	3.98782392018961	19.97	13.5558867090697	19.97	6.66211892260629	19.97	6.35672090343898	19.97	3.9191626863922	19.97	4.62679508266115	19.97	4.62418262618847	19.97	15.8249915700846	19.97	4.31696159270249	19.97	6.82178127636604	19.97	5.80852165734642	19.97	8.80259314048166	19.97	5.74373565576972	19.97	6.44368359557567	19.97	12.5029659142707	19.97	14.9413974931627	19.97	7.21182208917207	19.97	24.5148749264638	19.97	5.56324728726978	19.97	4.72293222040193	19.97	3.97456394558932	19.97	4.60777914600265	19.97	75.1134758746902	19.97	124.424585564894	19.97	18.5876423978509	19.97	84.74806674506	19.97	31.2257541749204	19.97	99.923103292384	19.97	24.3723560719846	19.97	63.9734201434177	19.97	45.2635084140363	19.97	94.6819716228371	19.97	48.2046275671438	19.97	48.0744638140733	19.97	61.0574835316263	19.97	64.8383886926791	19.97	59.7158776724382	19.97	28.6185544582301	19.97	19.7869987416478	19.97	147.701586004413	19.97	95.7685412285064	19.97	120.179610482289	19.97	13.892451771798	19.97	24.8578006374044
